ID	h.theta.crow	h.phi.crow	r.achieved.crow	bril.crow	h.theta.back	h.phi.back	r.achieved.back	bril.back	h.theta.rump	h.phi.rump	r.achieved.rump	bril.rump	h.theta.tail	h.phi.tail	r.achieved.tail	bril.tail	h.theta.bell	h.phi.bell	r.achieved.bell	bril.bell	h.theta.brea	h.phi.brea	r.achieved.brea	bril.brea	h.theta.thro	h.phi.thro	r.achieved.thro	bril.thro	h.theta.wing	h.phi.wing	r.achieved.wing	bril.wing	h.theta.cheek	h.phi.cheek	r.achieved.cheek	bril.cheek
B72774.Huanuco.Mitotambo	-0.106971079544488	-0.77121524149736	0.887262289100598	0.110563152361563	0.21269760374942	-1.12941692331478	0.804243076615737	0.081971215573798	0.231471344596899	-1.08027030102448	0.834098927886929	0.0869751192131431	-0.129041260081832	-0.852992786870154	0.823812358304602	0.115210317714955	0.303596751127991	-1.16825016837501	0.80590786032329	0.156889074794483	0.30239661692214	-1.22509770465169	0.79089990174876	0.314189095543794	0.452600332513943	-1.31745753881044	0.76686768645396	0.508317779985469	-0.0850240786184241	-0.881376970383374	0.837576908851923	0.0898978893803495	0.310900655549797	-1.22956454014597	0.784692682805021	0.197883423950502
B72776.Lima.Quichas	-0.10688026704202	-0.765224844557805	0.891640919619021	0.0910727427235085	0.213034884106848	-1.08635684288775	0.814544892098706	0.067837829584698	0.245538751402764	-1.07471450425931	0.818676650508557	0.0795594332278958	-0.157196240651604	-0.779994175397315	0.866048442494697	0.0701335390485808	0.313605916099176	-1.1953593864919	0.79512957627441	0.14612605003087	0.357254587387625	-1.25764725620496	0.774375563490145	0.273100126454134	0.456462200935347	-1.35036354566295	0.755125699749137	0.447148566717215	-0.106166151273083	-0.808775101215328	0.856868635073786	0.105052094283005	0.317641909299609	-1.26247105070286	0.759437824776575	0.201024314527019
B72777.Lima.Quichas	-0.125242875815192	-0.762292985861042	0.878296094255771	0.0977501071973728	0.32584026706288	-1.26572802069312	0.7557393656008	0.110516053203453	0.282418417224234	-1.17682212251668	0.783181777525867	0.0951991445102703	-0.108578455390319	-0.831481540134473	0.84523848383665	0.109796285653068	0.289963165309572	-1.16700247984363	0.807205494343038	0.135322719127173	0.307888927795079	-1.22235822506965	0.790691131596072	0.29909061766065	0.449521969569224	-1.33178718459888	0.767684287228437	0.549279963032644	-0.126947772845461	-0.756284449886552	0.897089753419922	0.0515549428456847	0.302882263341445	-1.26500509438912	0.756228073940147	0.254887988061058
B72778.Lima.Quichas	-0.153211146596957	-0.740699284743669	0.889229535641733	0.0930337772886244	0.29202838328653	-1.19580309846138	0.797761243488075	0.072272399916731	0.284806772529251	-1.21806726683764	0.766431800048256	0.0993016713870467	-0.116167077531941	-0.799089910679881	0.868833787401292	0.0842533953820559	0.311346929572457	-1.24399039693642	0.7644488109395	0.139311632037712	0.373328361712692	-1.30143023634946	0.766557778879661	0.295158260803379	0.423449959603643	-1.31428295352855	0.790921715126148	0.371834890473715	-0.128344726872428	-0.779570601107991	0.87093533998211	0.0868854551603265	0.385646269132718	-1.32640471673908	0.74394619717233	0.27237436614444
B72779.Lima.Quichas	-0.12261595260449	-0.746372194167249	0.893000165328536	0.112538691599134	0.28254360811382	-1.23738010381784	0.799031498327231	0.0830189465083719	0.280833341128462	-1.1904085175159	0.785392176892204	0.0978324492978403	-0.108856723782248	-0.798768367252188	0.863388327305444	0.0853095158143512	0.309035203188674	-1.19187872565323	0.801361721965363	0.150231845042455	0.326166885592217	-1.23936321061485	0.79245684044998	0.279171628637133	0.534832368456683	-1.37549509835336	0.745550347333984	0.445268877030291	-0.0822959503278305	-0.823614798066508	0.861600943181904	0.0835235639825422	0.296413561294865	-1.2157183895637	0.77729262616513	0.228721504905704
B72780.Lima.Quichas	-0.123619467632198	-0.754807452062109	0.888350617532895	0.0983421530284364	0.258325334422378	-1.16854528039144	0.813837402985122	0.0754770867891253	0.266608055229787	-1.09699231759335	0.828129592889553	0.0772921434136195	-0.0754487686617042	-0.895631639737922	0.816769745998956	0.123935722790266	0.287513089881332	-1.1797424996095	0.812183583209496	0.123293341988712	0.332270842746838	-1.25348089460379	0.786252227031035	0.361371307222418	0.429834870310979	-1.31079865750328	0.772950602527134	0.387079060402961	-0.0955116976975171	-0.829587358349871	0.856815178065419	0.0847977685384876	0.247950816850306	-1.1861479456856	0.790181217666584	0.171355294275416
B72781.Lima.Quichas	-0.0408784406076689	-0.840911755657622	0.869771143415181	0.11526451846411	0.246099246208248	-1.16202652464867	0.799992549547555	0.082993828073728	0.243009826521979	-1.11169332069574	0.814138588564308	0.0874948404365035	-0.0988020662313542	-0.861948520088676	0.829014101756658	0.12320101073494	0.245949343559302	-1.169781017574	0.810968298538394	0.116526713044296	0.38066130102238	-1.27238912990962	0.76811502727021	0.238324837487125	0.41852753890574	-1.33733223970095	0.76094358470203	0.281823619633062	-0.114836002841255	-0.807083636661347	0.854643810602527	0.0925657540613116	0.235575734164391	-1.20525901046321	0.772002747393517	0.129627807216385
B72785.Lima.Quichas	-0.128934012564913	-0.743634018583444	0.899122773987718	0.0617114238737029	0.242027497105442	-1.18444172902186	0.776708887631675	0.0912057595254006	0.245900592560526	-1.13117897617577	0.799547630102827	0.0966773086113935	-0.126242838901099	-0.800420079853155	0.845683317031472	0.105097267662829	0.28070226826668	-1.20150919127984	0.807201196644686	0.124179330769132	0.327786168577439	-1.25545866202369	0.776752977920338	0.298808334479036	0.417412063836575	-1.31819371356597	0.784360032970483	0.491452062425751	-0.170345673343569	-0.723974813415956	0.877702235268384	0.105953041081662	0.117550195921752	-1.10938068419523	0.804291333098799	0.125067790979487
B72788.Huanuco.Chavinillo	-0.12078208986992	-0.735658029306518	0.90329140381996	0.0995830580242707	0.254300472817931	-1.17374184892595	0.813218100046364	0.0937155610604399	0.261998521059724	-1.10878191398287	0.840033045729851	0.0898590500116272	-0.103009728660767	-0.894359023314382	0.814539360919339	0.110825349224331	0.319640003139525	-1.24642283514747	0.786353086220466	0.201136450212569	0.304797378211807	-1.25175470515708	0.784911882668875	0.304320174994481	0.482989301065164	-1.35822516691336	0.754272141088893	0.615516165775093	-0.0885361061648793	-0.873547615529911	0.83024325290328	0.122260785345819	0.276555922215385	-1.18639476471582	0.828623160376979	0.103145652644214
B72789.Huanuco.Chavinillo	-0.0848182786121039	-0.796641282441145	0.890720322979241	0.130764446200449	0.252302069322957	-1.20925843598407	0.806155830867196	0.0841358386020728	0.316963045338592	-1.25047719861547	0.75736723767945	0.114445789105056	-0.0977668298871895	-0.86133448151869	0.840134306809748	0.0950138854330831	0.24323509123958	-1.14039010362933	0.853750166798895	0.133602267442583	0.278469782101006	-1.21067611110198	0.820751726905914	0.247092548418128	0.349848654740025	-1.25644343470416	0.829041663531548	0.453675069176597	-0.135296738330486	-0.813977158413067	0.870375255784523	0.0760479371449637	0.289610339501464	-1.22873012926206	0.789855871259386	0.158620476489974
B72792.Huanuco.Chavinillo	-0.046301966451085	-0.83174734034271	0.889212629748662	0.0999589792896726	0.242462426272402	-1.15737502723308	0.811350422930346	0.0790524625988776	0.232089495284501	-1.0670405584041	0.841728657526133	0.0811979866410881	-0.105243002075784	-0.902280220719058	0.813407454797167	0.105556103259367	0.295517449407212	-1.14374399944566	0.807592188913248	0.110875647504566	0.278351089449234	-1.14861075237692	0.813700316940233	0.248265729176343	0.441252342864391	-1.31745910254677	0.777156749062663	0.435985086232033	0.0984171550091861	-1.11066939863167	0.786597684061487	0.0874453110743205	0.263249224369684	-1.16463775581615	0.835475465020614	0.0966793382955231
B72793.Huanuco.CarpaChavin	-0.147981220469149	-0.730024930248513	0.883117687223752	0.110047320860407	0.197133182049007	-1.10231763561906	0.7964342484256	0.0751544188419477	0.235707892304118	-1.1547661023655	0.771335885000835	0.102042995978537	-0.121132408856712	-0.858809218554502	0.809751139142872	0.110935393474204	0.253261774168472	-1.16250282897114	0.805084975997888	0.151896413441163	0.2940165913671	-1.19065948020997	0.789297237975172	0.284081357710379	0.369849761874351	-1.31338059423358	0.766188410028614	0.355228426100388	-0.00279274006691128	-1.03069013716632	0.77489022657643	0.098145726494726	0.292219565145233	-1.23952590548636	0.765101634219137	0.211694063466593
B72795.Huanuco.CarpaChavin	-0.123727355443657	-0.727108345433391	0.892471481997312	0.0917483072522353	0.204882989185339	-1.16205197647396	0.784473110057548	0.0834474878696738	0.292677124763227	-1.2971485221192	0.709357313409482	0.125045963604777	-0.128399116695169	-0.882001572017965	0.802264209611657	0.103151722442332	0.252488259777358	-1.1329670411749	0.820157958820482	0.161902611843909	0.333888643510734	-1.24226105157393	0.790497729598217	0.217002496385174	0.386482973571622	-1.29625999712946	0.786022230996451	0.414128887989114	-0.178930076661408	-0.752524988227482	0.841905717816946	0.0903916298189069	0.30533490555053	-1.2376252610206	0.7817023368079	0.201603063435282
B72796.Huanuco.CarpaChavin	-0.159310512170375	-0.702446735065338	0.900135039048859	0.081014090346831	0.213661273369551	-1.16057490835453	0.785497574045704	0.0923199615243764	0.234311495903419	-1.07880846683757	0.805539965129848	0.0920698675260816	-0.143645753507773	-0.838510502671182	0.813714229966207	0.0954810601480047	0.275414364258668	-1.16406062121335	0.79014989412424	0.148018597178275	0.323746519360084	-1.25228201248966	0.755323294250875	0.354985792049851	0.410282518695861	-1.31221553592627	0.773225083161691	0.393448519200981	-0.114080582756209	-0.857973184833926	0.818851821834701	0.0860983829796701	0.259950962696447	-1.19474513558741	0.794581223490375	0.170804580526679
B72797.Huanuco.CarpaChavin	-0.120265141166117	-0.750722659744304	0.887411216718547	0.106634888715836	0.229900120106371	-1.13382166888066	0.820859609352432	0.0715617884463985	0.228133749635227	-1.14638170212992	0.789051943816797	0.0952351962473899	-0.0926127999858495	-0.874230222837286	0.819522471685676	0.128714587366066	0.287019191913182	-1.18783810381375	0.808968267540415	0.176720862048127	0.338317968473409	-1.24164390070378	0.783958228930882	0.342219181873999	0.432038105287411	-1.33380640506569	0.755228115355982	0.544981471221345	-0.0477328040658483	-0.862640422066005	0.854775428584146	0.113365039570175	0.242241791820293	-1.14959784481945	0.806299116210817	0.151336000917003
B72798.Huanuco.CarpaChavin	-0.122879035381994	-0.731127061882135	0.898147158608131	0.111705634856104	0.224718772389834	-1.15729665205864	0.79797940849139	0.0827008909057253	0.287479633269164	-1.19888379775719	0.761635015768365	0.112888252313038	-0.106923461452494	-0.844918187518191	0.822623597487652	0.138893829551834	0.280412844006232	-1.15960917846548	0.806656958432896	0.136362369203427	0.326335171745325	-1.23075369942965	0.795187124959867	0.355938165593243	0.517248257985104	-1.36725054040383	0.740573113222874	0.5937203325333	-0.0343510540386143	-0.917809939599735	0.823794580006742	0.0886549392162845	0.304973895700534	-1.23548762192823	0.768444373596404	0.235026627027061
B72799.Huanuco.CarpaChavin	-0.125336804999989	-0.728319115639296	0.90825191021905	0.0987136157031304	0.218308052542541	-1.17710377261661	0.80735103887309	0.0734130523862612	0.214016306255735	-1.06586828299754	0.827084978289918	0.083437099683829	-0.111763756385427	-0.849122068397189	0.828131810416437	0.0972316540414343	0.32252005986773	-1.24768038953076	0.772047128093585	0.128058514940227	0.306682675706244	-1.24541391188798	0.810710263395413	0.358465258705522	0.448698347605294	-1.33644214368201	0.776110028389059	0.391804029245216	-0.0643900928918749	-0.914811922953533	0.810043533329194	0.107941413539238	0.363426417795629	-1.29751887043275	0.755213579286401	0.239214274243346
B72800.Huanuco.CarpaChavin	-0.16757273654896	-0.713762850961093	0.893131992079674	0.0802125222624526	0.234705981883321	-1.14806060253715	0.801860453435845	0.0821533542709382	0.218034592265881	-1.11823566389724	0.811645274788155	0.0957028538114846	-0.12804369478486	-0.853552873701034	0.813819124604882	0.109148733798639	0.277430452345023	-1.21405318382414	0.807531382765622	0.158831127567727	0.359717013032048	-1.27770742484251	0.767280111562005	0.439166365307616	0.480930642587539	-1.35954810180586	0.760546037672645	0.310368443774235	-0.135612537870785	-0.777815094582487	0.864695172591221	0.09600449127893	0.295548476090532	-1.25851962180111	0.762695076653327	0.191651358706368
B72801.Huanuco.CarpaChavin	-0.163192331878778	-0.684825862994167	0.914240930340746	0.0811109387365602	0.241442738260307	-1.18985452518826	0.796567931461702	0.092329513116949	0.266430921230706	-1.14327328272809	0.782336807531918	0.104958161828221	-0.101071528134211	-0.864525105083501	0.825273485461582	0.122083568753139	0.359624413709763	-1.29454601052955	0.774760613902135	0.187568121038133	0.318770145786172	-1.27338840908714	0.772379508051227	0.328971585021302	0.453220046493063	-1.3306609760997	0.765753660184278	0.353641314439615	-0.11913685937954	-0.828661853135183	0.837328093250804	0.0965406304839466	0.239804974599254	-1.22276495806939	0.775880114973139	0.140530644422338
B72802.Huanuco.CarpaChavin	-0.110890961210018	-0.819587332218208	0.848757985982536	0.136276726490486	0.21639758276962	-1.20018938392885	0.770996099398939	0.0873817502411276	0.225774621918939	-1.12741104275385	0.786709033857879	0.113324634352249	-0.0301934550765311	-0.98925404474141	0.7884719050852	0.191799554502802	0.264437477791017	-1.15006358515071	0.814161575781578	0.206699613576536	0.296384450927107	-1.193968904533	0.798097577177973	0.255280615862407	0.450105576384557	-1.34852719714177	0.762809760419461	0.436434970017793	-0.10451799540326	-0.853358402035818	0.836175802867088	0.0917544223530763	0.286517789810102	-1.19290160594455	0.791495315384607	0.240874598474391
B72803.Huanuco.CarpaChavin	-0.100677900625966	-0.784868360323334	0.881544784109869	0.124983476625048	0.181175924510956	-1.10103194885422	0.807503507361297	0.0817948085491926	0.205012262280631	-1.10999097814677	0.800818899356084	0.0923978371994287	-0.128896023355922	-0.880371137942042	0.809242483791507	0.085386233571547	0.292078577063852	-1.19310559312487	0.786006882201605	0.147527359749377	0.285160690331424	-1.2089440719573	0.815733489676232	0.275760763302097	0.468541448831399	-1.36424647782291	0.744838053741008	0.417235941623222	-0.0619258203252766	-0.871159894903932	0.841676295074747	0.0870138565124549	0.136216203966779	-1.08893976805767	0.807456287881535	0.117907073713617
B72804.Huanuco.CarpaChavin	-0.064994633846909	-0.83541613371148	0.878589900121137	0.086364028669665	0.216631400633292	-1.12920401456082	0.804527292119527	0.0915383513393734	0.284265322971209	-1.20754005966755	0.773581993825031	0.0947507569153179	-0.103927197570922	-0.908269136417619	0.793814161879595	0.122658559458929	0.289151989078208	-1.15411402979871	0.810376281687285	0.156238431839628	0.373872245287892	-1.26720773076163	0.787245295063656	0.292473717267277	0.469071450380301	-1.3656430513781	0.748204319401338	0.372381123947163	-0.063786068761145	-0.870094888069809	0.847809685707582	0.0984018720858043	0.243790714483797	-1.19634128104493	0.794001283948276	0.136936669925787
B72806.Ancash.Macate	-0.169130510339756	-0.684343375740533	0.910439327749095	0.0669521863897878	0.0819265910123244	-1.007591554088	0.817617892457327	0.0536008324585518	0.104735010742195	-1.0427623001531	0.787471014212806	0.0705763772105763	-0.157474243934111	-0.78924324418121	0.838405713662179	0.0468267490210163	0.120788203542879	-1.02487985361879	0.827088210282385	0.083764224322084	0.10390789851539	-1.0364237228848	0.834871856993095	0.144568914446128	0.164822613000264	-1.22708296844937	0.747008434638219	0.248548909288222	-0.0568748885816292	-0.836278043583113	0.857753585693662	0.0455454078183053	0.106692784101935	-1.06363504576664	0.801800991482172	0.103925395076284
B72807.Ancash.Macate	-0.147170577974988	-0.685051813252718	0.91194846387006	0.0643426563503875	0.125807585619953	-1.04503220984585	0.794645722481751	0.0602253439814025	0.114389827396926	-1.01177164637585	0.810257329877203	0.0567847901611942	-0.119555274755776	-0.788449373366839	0.848991960273665	0.0634175397877424	0.135280897694283	-1.01524728947097	0.83639724852777	0.0837438026587585	0.125976298749503	-1.05902679287303	0.830582186397736	0.131477142067985	0.173428666181388	-1.22835480176441	0.761529451973031	0.31667648785194	-0.164014867448676	-0.707215179605312	0.885575946912091	0.0691917966294196	0.119291736979204	-1.0851937218434	0.80578050940891	0.09300074212787
B72809.Ancash.Macate	-0.16008764093791	-0.715202433665033	0.885687457999907	0.0587958028609286	0.104810914461906	-1.01987985007116	0.807757872083406	0.0648862111115092	0.134350570126898	-1.01535940264374	0.821932239963943	0.0585487008714268	-0.0997915950581026	-0.820608031359968	0.842733269758589	0.0531114439095449	0.144924680302017	-1.0488997067183	0.820870899384192	0.0834677696324279	0.132454265556308	-1.11918495870089	0.790108332529808	0.178632934773229	0.174471815612042	-1.20413696432895	0.78068313954423	0.29627080385614	-0.0894207767007087	-0.790762698145276	0.860643566738458	0.0486178301063651	0.12159862918426	-1.09298722276341	0.799540553926953	0.109833142471484
B72810.Ancash.Macate	-0.159724070982264	-0.689214276588024	0.911604171424726	0.0482529589088236	0.117530146635485	-1.03892264049238	0.809528354097467	0.0520879498388714	0.114058274014573	-1.03296579523967	0.808744212000296	0.0537473373455383	-0.0461866504882286	-0.860306415462739	0.835740423894956	0.0576800485141283	0.133473807358305	-1.02664696438915	0.826033788446144	0.0719775322041671	0.132719169452315	-1.11376419703058	0.789409228603164	0.180833470493483	0.144470740001455	-1.17534863689107	0.781069014343745	0.272020851656483	-0.0810013428241507	-0.80386763146106	0.859905276668174	0.067510208119624	0.0906981498721885	-1.05663868081092	0.807992500401504	0.0738186116902652
B72811.Ancash.Macate	-0.198891824571934	-0.657373784208976	0.913561574182862	0.0410569875739371	0.10829717432223	-1.01161771714985	0.813689378235708	0.0564019546674926	0.144869213303112	-1.21955487738521	0.718472602260918	0.0786513425262844	-0.156143698032085	-0.76157792718691	0.849329048472997	0.0612502765891771	0.135815462460351	-1.04135919517166	0.832472145788612	0.0958662481733236	0.136762087371524	-1.11612977539644	0.787065252757819	0.131105869083315	0.170818905043334	-1.21726926331306	0.764169547571978	0.331343348490966	-0.109108091330447	-0.801694493261596	0.852839064178999	0.0498407468828035	-0.012222219074578	-0.919426739035192	0.844981612077693	0.0686760504166289
B72812.Ancash.Macate	-0.0799461090209456	-0.777940387348694	0.884992946539415	0.0831647311916842	0.0814763003579411	-0.981435436812155	0.835578160977328	0.0462313145862355	0.145738619554593	-1.10524652121776	0.764730886406835	0.0743366685826447	-0.0855050236170241	-0.839214027701355	0.837185354114598	0.0623651219723187	0.143653310196232	-1.06118481711564	0.822275835908711	0.0801821331146315	0.150223584322584	-1.06407184758252	0.830963466997602	0.186024260541748	0.174845684265447	-1.21521450208077	0.764633601164852	0.351002460817769	-0.0617200052584148	-0.866256163954147	0.830481590345085	0.04595182743716	0.0546904437477439	-1.01628529834324	0.817495957868375	0.0986369455005415
B72813.Ancash.Macate	-0.121285915784171	-0.743577727815899	0.899466219204024	0.0537278478988981	0.109160469224601	-1.03265408993058	0.807739258453209	0.0606767077363189	0.124920100117495	-0.996952980420753	0.831359413014754	0.0508913844801929	-0.139376980202015	-0.802850891334101	0.835336414195145	0.0717159940521022	0.131450314926632	-1.05602578385431	0.819926954773255	0.0928100410229837	0.131188589081912	-1.12787649233131	0.779614039134495	0.177186727139143	0.17099948570007	-1.20399829531635	0.775357393559697	0.216558045867349	-0.0846077400378975	-0.904854844059263	0.807523050566835	0.0608281069973332	0.125450242046784	-1.10403072951218	0.810797500658829	0.0778376550594839
B72814.Ancash.Macate	-0.156502664603004	-0.683354403717865	0.934317292188819	0.0359751021459863	0.129391674026925	-1.02581542074775	0.820644986067961	0.0483302895997663	0.13521198430414	-1.0541569537202	0.804110204031732	0.057169335292651	-0.155877313011352	-0.752076922664271	0.862241217932656	0.0605795623213464	0.138518044641698	-1.0266426297444	0.839065446541496	0.0689370415220185	0.147577366373733	-1.11725892790516	0.794955562906762	0.148151182305821	0.170246662731434	-1.22834413200258	0.74874228723082	0.27517942012475	-0.104780163836678	-0.775108868397749	0.872839430263808	0.0542229583640147	0.136093030378846	-1.07361747272509	0.816734287182604	0.0552480171196832
B72815.Ancash.Macate	-0.17422831940731	-0.694538508254188	0.89777864305358	0.0583534488923169	0.116751993851843	-1.04476105951962	0.816503318117291	0.047573196044525	0.120050268074808	-1.02975764995006	0.820127625406331	0.0496104736441509	-0.149301185933508	-0.77094107971257	0.856902977835143	0.0592965683676567	0.147744779739291	-1.05594433901291	0.831921727121184	0.0848372232027241	0.136067237168438	-1.12162895012883	0.794784321449033	0.124470350514316	0.179646114032555	-1.20936354416639	0.775958964003239	0.285316241693469	-0.113064608773016	-0.822349526225736	0.840238282041416	0.0583071187697155	0.120699320797849	-1.12175883270852	0.787703410219784	0.0897032453769279
B72817.LaLibertad.Suyubamba	-0.102971001818358	-0.778439424817815	0.90564521073578	0.0301183195952523	0.168815058415089	-1.08067869330825	0.805444838914349	0.0494529679728146	0.258380833087392	-1.28418816347794	0.741804629020077	0.0420367328945137	-0.107379768422647	-0.878636549154472	0.81281731599897	0.0823331987967697	0.206870688461371	-1.11151001561493	0.822318851962894	0.0740987430806724	0.255258058114399	-1.1900994847101	0.779301871595103	0.14676852008884	0.271160976260284	-1.25145389864542	0.792551960133575	0.244101373518417	-0.174933986632426	-0.739366365922736	0.878721917848629	0.0524280375637388	0.0635126642017744	-1.00793238124549	0.821709959009043	0.0976430978971237
B72820.LaLibertad.Suyubamba	-0.175918348319851	-0.699449315269005	0.890578802253797	0.0677894892233589	0.159136275650483	-1.11646357144862	0.817176852928602	0.0524569201575832	0.182293063632371	-1.02466503722989	0.840448879101968	0.0557152200804639	-0.145518171207536	-0.805159218336089	0.838245178510971	0.071029917164657	0.212811795193694	-1.12898182667429	0.824258210726008	0.0843398053211326	0.21795079146111	-1.16847776846749	0.800114340637744	0.13377463040953	0.259424425674306	-1.24879303212	0.788126054522413	0.287779582134477	-0.126153960466455	-0.770776112493594	0.870831672959837	0.0687429969393229	0.0924659586450223	-1.08036016389674	0.813382883398284	0.0535549281337084
B72821.LaLibertad.Suyubamba	-0.195838981632022	-0.674905482702913	0.915702543970679	0.044354941952672	0.162664523679638	-1.08674549167876	0.805696901463086	0.0506302661410875	0.163195571807684	-1.03116303521402	0.826916960373233	0.0588904875921208	-0.122421255387202	-0.843269125517385	0.823576687197125	0.087336648887704	0.199198819045649	-1.1351326115892	0.803097552241138	0.115777283052279	0.188830565988489	-1.13140770220098	0.811161381576515	0.189456232291023	0.254312410913839	-1.23967106218506	0.787760479351056	0.202195474435096	-0.110413324308002	-0.785460103007563	0.865286833847333	0.0631776622554	0.108378313224929	-1.05334522172843	0.803818888225993	0.0907937514698371
B72822.LaLibertad.Suyubamba	-0.123201483819019	-0.712853697506958	0.913754298273837	0.073085018015291	0.162211214151438	-1.11118228223569	0.81297328041526	0.0569583271744184	0.225868065222167	-1.18548977400223	0.752912336496341	0.0820237894193755	-0.110034897949055	-0.849847701276639	0.830451262326587	0.0897423581550216	0.196255157408374	-1.11513440834243	0.812352557131103	0.0970526006276873	0.239799571622625	-1.19622592008295	0.77964186584158	0.136435069199877	0.284018263327435	-1.28655424621208	0.759098139500122	0.305734460467965	-0.123864739859106	-0.772007676800871	0.875734184073006	0.0604820465699232	0.121932816707956	-1.09924628446167	0.802598135048844	0.126914662956184
B72823.LaLibertad.Suyubamba	-0.141835580776293	-0.728340921389475	0.897914748710529	0.0657604603404816	0.1742694472095	-1.12536922482541	0.804494872508594	0.0472652286185354	0.201420695216939	-1.10349513999279	0.79233792119005	0.0641808711695242	-0.147635291782986	-0.802685567847632	0.841198903210932	0.0591584572276925	0.241226264427574	-1.17056540662815	0.78185090372577	0.132030297156304	0.29699130173435	-1.20500562205398	0.786785465014724	0.205760563440652	0.423045252333928	-1.32666324643431	0.757061826016961	0.315722073699452	-0.114012213996417	-0.833379055648595	0.850231163282804	0.0628694100917762	0.259385936924056	-1.21833301712188	0.771705841256535	0.104109025015713
B72824.LaLibertad.Suyubamba	-0.13475000048287	-0.719046917761787	0.907354255709209	0.0666227824632948	0.176528307003725	-1.12929643905582	0.82281930334779	0.0516930470809749	0.254849188649465	-1.12259172846332	0.815812373328305	0.0613686371122876	-0.0941800255388332	-0.871364848605703	0.830432408887284	0.0761236672830743	0.269939210528876	-1.19282108174397	0.816664507936828	0.0839648905493331	0.326374233368929	-1.23398900434488	0.795037696196097	0.201296570185473	0.505606260597083	-1.38443798734726	0.721155285167286	0.274042850833863	-0.0870769534484409	-0.799854551518359	0.886896408376561	0.060919989383565	0.347314619508839	-1.26386586336428	0.787965207038027	0.0956340531572742
B72825.LaLibertad.Suyubamba	-0.110165523957427	-0.787551542784277	0.87680131163942	0.0831783772580946	0.224915769179218	-1.10431017418971	0.827425968777956	0.050469223514767	0.362161537298144	-1.26152725146873	0.739161346533731	0.0871779151809342	-0.116537885022247	-0.859428889771953	0.830689186064453	0.0759542852955225	0.319886109374003	-1.14284749653448	0.81843236047086	0.0942084320928564	0.288390032849159	-1.18779465265795	0.79681537136154	0.179837925525657	0.411753599365092	-1.30236539652859	0.799163973208176	0.305254783443914	-0.0923412695398905	-0.824249641074121	0.868748803634296	0.0547847703451614	0.24859670982272	-1.17265193161453	0.800538354662825	0.0852245810635303
B72826.LaLibertad.Suyubamba	-0.183141305539071	-0.73818960311704	0.863729588801396	0.0690618727607665	0.239941238886073	-1.09859086539668	0.824944870372721	0.0558033586701681	0.385725591584867	-1.29661150972978	0.729695713193996	0.103876754901743	-0.10454110087245	-0.87972861306579	0.814453603387861	0.0929452679090535	0.292127413917163	-1.14820819679341	0.805578633635971	0.110795153422337	0.329148140828969	-1.20171661712981	0.778981208087179	0.180100175710819	0.426861906815842	-1.33569522119758	0.768199300787137	0.264979260125983	-0.121979294046482	-0.808267931454284	0.854254405446819	0.0765932049859401	0.266784955182127	-1.17862580004826	0.803725822456167	0.0547475693462731
B72827.LaLibertad.ElMolino	-0.18011611294202	-0.720251808758106	0.873821269686329	0.0674747738652641	0.268958510233298	-1.1665426914367	0.811306028035497	0.0773049475584711	0.311802593706809	-1.20521005241279	0.752686257512694	0.0984199024379362	-0.110727039142992	-0.874107080279505	0.81440049705729	0.0991652561935322	0.288275988396886	-1.17691211578947	0.790947818568843	0.174640276291853	0.327934128374254	-1.21794109115787	0.796025433321047	0.325791083076966	0.440138096883953	-1.33885270248158	0.749048344885843	0.40501791469149	-0.13068563048691	-0.778244221673715	0.864906985427312	0.0769673883708067	0.237985679267513	-1.18155584700732	0.783711156290291	0.0919409114022341
B72828.LaLibertad.ElMolino	-0.145249909827855	-0.724280739828217	0.899815838522318	0.0544575099164612	0.211003006619781	-1.07887811258928	0.802410276391933	0.0631937896512594	0.290032031109532	-1.2361505996486	0.756617617326246	0.105650732510878	-0.0857609743023954	-0.869792339674874	0.82267914610515	0.0958407092259196	0.338985127404305	-1.26747479515047	0.754472083801717	0.0884395270349673	0.241322481049577	-1.15347180496498	0.816951561715609	0.133815996208343	0.358806957395762	-1.29041067545396	0.781566426739864	0.284714130539106	-0.0730616165061221	-0.82918683091092	0.86774345198848	0.0697713876751055	0.250039506520847	-1.16397449211814	0.808209529169939	0.0846371050255997
B72829.LaLibertad.ElMolino	-0.121762839319642	-0.737198000555806	0.895098411283534	0.0797899407291293	0.210958914824422	-1.12685157735363	0.803292942727163	0.0489103239606073	0.228003043764339	-1.13898324132766	0.792718328139552	0.0703228707536058	-0.108780442809753	-0.879101852312087	0.814789208402469	0.0776089375399653	0.263594539701073	-1.15435623159315	0.805904794539459	0.100830581311833	0.326565916103059	-1.25497846398079	0.775425946329381	0.127698875225667	0.335604207798072	-1.28796470771294	0.775612201958671	0.288657303129699	-0.0144849741530893	-0.934721550425173	0.828497087326279	0.0502467057398303	0.272436606446002	-1.1897267447244	0.793609364102224	0.116076482291428
